Entity,Code,Day,cum_excess_proj_all_ages
Mexico,MEX,2021-08-08,505840.7
Mexico,MEX,2021-08-15,518065.3
Mexico,MEX,2021-08-22,531789.5
Mexico,MEX,2021-08-29,544720.1
Mexico,MEX,2021-09-05,557361.7
Mexico,MEX,2021-09-12,568222.3
Mexico,MEX,2021-09-19,577410.3
Mexico,MEX,2021-09-26,584656.3
Mexico,MEX,2021-10-03,590658.1
Mexico,MEX,2021-10-10,595080.5
Mexico,MEX,2021-10-17,598536.9
Mexico,MEX,2021-10-24,600474.3
Mexico,MEX,2021-10-31,601702.7
Mexico,MEX,2021-11-07,602602.5
Mexico,MEX,2021-11-14,603312.5
Mexico,MEX,2021-11-21,603658.5
Mexico,MEX,2021-11-28,603426.9
Mexico,MEX,2021-12-05,603126.5
Mexico,MEX,2021-12-12,602377.1
Mexico,MEX,2021-12-19,601016.5
Mexico,MEX,2021-12-26,599935.1
Mexico,MEX,2022-01-02,600607.7
Moldova,MDA,2020-01-31,-316.5
Moldova,MDA,2020-02-29,-349.8
Moldova,MDA,2020-03-31,-841.1
Moldova,MDA,2020-04-30,-1475.6
Moldova,MDA,2020-05-31,-614.1
Moldova,MDA,2020-06-30,-44.8000000000001
Moldova,MDA,2020-07-31,740.1
Moldova,MDA,2020-08-31,972
Moldova,MDA,2020-09-30,1805.7
Moldova,MDA,2020-10-31,2673.4
Moldova,MDA,2020-11-30,3340.9
Moldova,MDA,2020-12-31,5081.6
Moldova,MDA,2021-01-31,5478.5
Moldova,MDA,2021-02-28,6100.6
Moldova,MDA,2021-03-31,7871.7
Moldova,MDA,2021-04-30,9369.6
Moldova,MDA,2021-05-31,9798.5
Moldova,MDA,2021-06-30,10115.2
Moldova,MDA,2021-07-31,10553.5
Moldova,MDA,2021-08-31,10639.8
Moldova,MDA,2021-09-30,11642.9
Monaco,MCO,2020-01-31,-4.1
Monaco,MCO,2020-02-29,-11.4
Monaco,MCO,2020-03-31,-0.3
Monaco,MCO,2020-04-30,4.8
Monaco,MCO,2020-05-31,5.5
Monaco,MCO,2020-06-30,8.6
Monaco,MCO,2020-07-31,5.5
Monaco,MCO,2020-08-31,12.4
Monaco,MCO,2020-09-30,18.1
Monaco,MCO,2020-10-31,22.8
Monaco,MCO,2020-11-30,15.3
Monaco,MCO,2020-12-31,25.6
Monaco,MCO,2021-01-31,34.4
Monaco,MCO,2021-02-28,62
Monaco,MCO,2021-03-31,87
Monaco,MCO,2021-04-30,88
Monaco,MCO,2021-05-31,109.6
Monaco,MCO,2021-06-30,101.6
Monaco,MCO,2021-07-31,101.4
Monaco,MCO,2021-08-31,111.2
Monaco,MCO,2021-09-30,119.8
Monaco,MCO,2021-10-31,128.4
Monaco,MCO,2021-11-30,115.8
Monaco,MCO,2021-12-31,134
Monaco,MCO,2022-01-31,136.7
Mongolia,MNG,2020-01-31,-118.9
Mongolia,MNG,2020-02-29,-192
Mongolia,MNG,2020-03-31,-408.1
Mongolia,MNG,2020-04-30,-513.4
Mongolia,MNG,2020-05-31,-716.3
Mongolia,MNG,2020-06-30,-809
Mongolia,MNG,2020-07-31,-853.5
Mongolia,MNG,2020-08-31,-959.4
Mongolia,MNG,2020-09-30,-1013.3
Mongolia,MNG,2020-10-31,-1053.4
Mongolia,MNG,2020-11-30,-1157.9
Mongolia,MNG,2020-12-31,-1502.2
Mongolia,MNG,2021-01-31,-1859.5
Mongolia,MNG,2021-02-28,-2017
Mongolia,MNG,2021-03-31,-2167.5
Mongolia,MNG,2021-04-30,-2122.2
Mongolia,MNG,2021-05-31,-2233.5
Mongolia,MNG,2021-06-30,-1940.6
Mongolia,MNG,2021-07-31,-1591.5
Mongolia,MNG,2021-08-31,-1373.8
Mongolia,MNG,2021-09-30,-830.1
Mongolia,MNG,2021-10-31,-18.6
Mongolia,MNG,2021-11-30,525.5
Mongolia,MNG,2021-12-31,721.8
Mongolia,MNG,2022-01-31,535
Montenegro,MNE,2020-01-05,-68.2
Montenegro,MNE,2020-01-12,-102.6
Montenegro,MNE,2020-01-19,-112.4
Montenegro,MNE,2020-01-26,-126.4
Montenegro,MNE,2020-02-02,-137.6
Montenegro,MNE,2020-02-09,-123.8
Montenegro,MNE,2020-02-16,-124.8
Montenegro,MNE,2020-02-23,-132.2
Montenegro,MNE,2020-03-01,-157.6
Montenegro,MNE,2020-03-08,-158.6
Montenegro,MNE,2020-03-15,-169.2
Montenegro,MNE,2020-03-22,-177.6
Montenegro,MNE,2020-03-29,-147.6
Montenegro,MNE,2020-04-05,-169
Montenegro,MNE,2020-04-12,-168.2
Montenegro,MNE,2020-04-19,-175.8
Montenegro,MNE,2020-04-26,-202
Montenegro,MNE,2020-05-03,-214
Montenegro,MNE,2020-05-10,-231.6
Montenegro,MNE,2020-05-17,-229.8
Montenegro,MNE,2020-05-24,-231
Montenegro,MNE,2020-05-31,-229.2
Montenegro,MNE,2020-06-07,-241.8
Montenegro,MNE,2020-06-14,-253.6
Montenegro,MNE,2020-06-21,-270.8
Montenegro,MNE,2020-06-28,-277.6
Montenegro,MNE,2020-07-05,-237.8
Montenegro,MNE,2020-07-12,-218
Montenegro,MNE,2020-07-19,-188.4
Montenegro,MNE,2020-07-26,-165.2
Montenegro,MNE,2020-08-02,-136.8
Montenegro,MNE,2020-08-09,-131.8
Montenegro,MNE,2020-08-16,-132
Montenegro,MNE,2020-08-23,-108.2
Montenegro,MNE,2020-08-30,-77.8
Montenegro,MNE,2020-09-06,-52.8
Montenegro,MNE,2020-09-13,-40.4
Montenegro,MNE,2020-09-20,-26.6
Montenegro,MNE,2020-09-27,10.4
Montenegro,MNE,2020-10-04,30.4
Montenegro,MNE,2020-10-11,57.4
Montenegro,MNE,2020-10-18,97
Montenegro,MNE,2020-10-25,159.2
Montenegro,MNE,2020-11-01,212.2
Montenegro,MNE,2020-11-08,261.6
Montenegro,MNE,2020-11-15,297.8
Montenegro,MNE,2020-11-22,371
Montenegro,MNE,2020-11-29,415.8
Montenegro,MNE,2020-12-06,453.6
Montenegro,MNE,2020-12-13,476.2
Montenegro,MNE,2020-12-20,520.2
Montenegro,MNE,2020-12-27,570
Montenegro,MNE,2021-01-03,667.8
Montenegro,MNE,2021-01-10,711.5
Montenegro,MNE,2021-01-17,735
Montenegro,MNE,2021-01-24,773.1
Montenegro,MNE,2021-01-31,798
Montenegro,MNE,2021-02-07,849.7
Montenegro,MNE,2021-02-14,917.4
Montenegro,MNE,2021-02-21,996.3
Montenegro,MNE,2021-02-28,1065.8
Montenegro,MNE,2021-03-07,1140.3
Montenegro,MNE,2021-03-14,1209.2
Montenegro,MNE,2021-03-21,1315.5
Montenegro,MNE,2021-03-28,1364
Montenegro,MNE,2021-04-04,1464.9
Montenegro,MNE,2021-04-11,1521.4
Montenegro,MNE,2021-04-18,1584.1
Montenegro,MNE,2021-04-25,1655.4
Montenegro,MNE,2021-05-02,1715.1
Montenegro,MNE,2021-05-09,1744
Montenegro,MNE,2021-05-16,1796.3
Montenegro,MNE,2021-05-23,1838
Montenegro,MNE,2021-05-30,1832.7
Montenegro,MNE,2021-06-06,1861.4
Montenegro,MNE,2021-06-13,1831.7
Montenegro,MNE,2021-06-20,1841.8
Montenegro,MNE,2021-06-27,1846.5
Montenegro,MNE,2021-07-04,1854.6
Montenegro,MNE,2021-07-11,1876.3
Montenegro,MNE,2021-07-18,1874
Montenegro,MNE,2021-07-25,1886.5
Montenegro,MNE,2021-08-01,1899.6
Montenegro,MNE,2021-08-08,1911.9
Montenegro,MNE,2021-08-15,1966.8
Montenegro,MNE,2021-08-22,2020.5
Montenegro,MNE,2021-08-29,2083.2
Montenegro,MNE,2021-09-05,2141.5
Montenegro,MNE,2021-09-12,2193.4
Montenegro,MNE,2021-09-19,2270.7
Montenegro,MNE,2021-09-26,2337.4
Montenegro,MNE,2021-10-03,2403.3
Montenegro,MNE,2021-10-10,2444.2
Montenegro,MNE,2021-10-17,2521.1
Montenegro,MNE,2021-10-24,2566.6
Montenegro,MNE,2021-10-31,2633.7
Netherlands,NLD,2020-01-05,-258.9
Netherlands,NLD,2020-01-12,-328.6
Netherlands,NLD,2020-01-19,-541.7
Netherlands,NLD,2020-01-26,-912.6
Netherlands,NLD,2020-02-02,-1139.1
Netherlands,NLD,2020-02-09,-1313.8
Netherlands,NLD,2020-02-16,-1530.1
Netherlands,NLD,2020-02-23,-2040.2
Netherlands,NLD,2020-03-01,-2332.1
Netherlands,NLD,2020-03-08,-2644.8
Netherlands,NLD,2020-03-15,-2698.7
Netherlands,NLD,2020-03-22,-2232.8
Netherlands,NLD,2020-03-29,-897.9
Netherlands,NLD,2020-04-05,1195
Netherlands,NLD,2020-04-12,3250.3
Netherlands,NLD,2020-04-19,4645.6
Netherlands,NLD,2020-04-26,5679.3
Netherlands,NLD,2020-05-03,6251
Netherlands,NLD,2020-05-10,6376.5
Netherlands,NLD,2020-05-17,6348.6
Netherlands,NLD,2020-05-24,6317.9
Netherlands,NLD,2020-05-31,6258
Netherlands,NLD,2020-06-07,6214.7
Netherlands,NLD,2020-06-14,6192.8
Netherlands,NLD,2020-06-21,6191.3
Netherlands,NLD,2020-06-28,6108.6
Netherlands,NLD,2020-07-05,5926.9
Netherlands,NLD,2020-07-12,5830.8
Netherlands,NLD,2020-07-19,5620.7
Netherlands,NLD,2020-07-26,5525.6
Netherlands,NLD,2020-08-02,5511.3
Netherlands,NLD,2020-08-09,5444.6
Netherlands,NLD,2020-08-16,6000.7
Netherlands,NLD,2020-08-23,6174.4
Netherlands,NLD,2020-08-30,6226.3
Netherlands,NLD,2020-09-06,6270.2
Netherlands,NLD,2020-09-13,6288.1
Netherlands,NLD,2020-09-20,6301.8
Netherlands,NLD,2020-09-27,6417.3
Netherlands,NLD,2020-10-04,6618.8
Netherlands,NLD,2020-10-11,6746.7
Netherlands,NLD,2020-10-18,7131
Netherlands,NLD,2020-10-25,7697.9
Netherlands,NLD,2020-11-01,8512.4
Netherlands,NLD,2020-11-08,9176.5
Netherlands,NLD,2020-11-15,9826.8
Netherlands,NLD,2020-11-22,10177.5
Netherlands,NLD,2020-11-29,10599.2
Netherlands,NLD,2020-12-06,11084.7
Netherlands,NLD,2020-12-13,11542.6
Netherlands,NLD,2020-12-20,12305.7
Netherlands,NLD,2020-12-27,13084
Netherlands,NLD,2021-01-03,14072.3
Netherlands,NLD,2021-01-10,14827.6
Netherlands,NLD,2021-01-17,15219.1
Netherlands,NLD,2021-01-24,15684.2
Netherlands,NLD,2021-01-31,15956.5
Netherlands,NLD,2021-02-07,16193.2
Netherlands,NLD,2021-02-14,16345.7
Netherlands,NLD,2021-02-21,16432.6
Netherlands,NLD,2021-02-28,16143.7
Netherlands,NLD,2021-03-07,15832
Netherlands,NLD,2021-03-14,15630.5
Netherlands,NLD,2021-03-21,15374.8
Netherlands,NLD,2021-03-28,15244.9
Netherlands,NLD,2021-04-04,15273
Netherlands,NLD,2021-04-11,15418.1
Netherlands,NLD,2021-04-18,15605.6
Netherlands,NLD,2021-04-25,15811.1
Netherlands,NLD,2021-05-02,16033
Netherlands,NLD,2021-05-09,16197.9
Netherlands,NLD,2021-05-16,16325.6
Netherlands,NLD,2021-05-23,16482.9
Netherlands,NLD,2021-05-30,16461.4
Netherlands,NLD,2021-06-06,16651.7
Netherlands,NLD,2021-06-13,16783.6
Netherlands,NLD,2021-06-20,16916.9
Netherlands,NLD,2021-06-27,16867.6
Netherlands,NLD,2021-07-04,16892.1
Netherlands,NLD,2021-07-11,16883.6
Netherlands,NLD,2021-07-18,17013.7
Netherlands,NLD,2021-07-25,17024.8
Netherlands,NLD,2021-08-01,17142.9
Netherlands,NLD,2021-08-08,17394.8
Netherlands,NLD,2021-08-15,17499.3
Netherlands,NLD,2021-08-22,17718.6
Netherlands,NLD,2021-08-29,17938.5
Netherlands,NLD,2021-09-05,18088.6
Netherlands,NLD,2021-09-12,18503.7
Netherlands,NLD,2021-09-19,18670.8
Netherlands,NLD,2021-09-26,18825.7
Netherlands,NLD,2021-10-03,19095.4
Netherlands,NLD,2021-10-10,19338.1
Netherlands,NLD,2021-10-17,19479.2
Netherlands,NLD,2021-10-24,19887.7
Netherlands,NLD,2021-10-31,20364.8
Netherlands,NLD,2021-11-07,20980.5
Netherlands,NLD,2021-11-14,21812.8
Netherlands,NLD,2021-11-21,22850.3
Netherlands,NLD,2021-11-28,24029.2
Netherlands,NLD,2021-12-05,25406.1
Netherlands,NLD,2021-12-12,26698.8
Netherlands,NLD,2021-12-19,27550.9
Netherlands,NLD,2021-12-26,28118.2
Netherlands,NLD,2022-01-02,28646.7
Netherlands,NLD,2022-01-09,28652.3
Netherlands,NLD,2022-01-16,28310.1
Netherlands,NLD,2022-01-23,28057.5
Netherlands,NLD,2022-01-30,27769.1
Netherlands,NLD,2022-02-06,27577.1
Netherlands,NLD,2022-02-13,27363.9
Netherlands,NLD,2022-02-20,27281.1
New Caledonia,NCL,2020-01-31,-2
New Caledonia,NCL,2020-02-29,13.8
New Caledonia,NCL,2020-03-31,27
New Caledonia,NCL,2020-04-30,-14.2
New Caledonia,NCL,2020-05-31,-17.6
New Caledonia,NCL,2020-06-30,-18.4
New Caledonia,NCL,2020-07-31,-23.8
New Caledonia,NCL,2020-08-31,-35.8
New Caledonia,NCL,2020-09-30,-58.4
New Caledonia,NCL,2020-10-31,-54.4
New Caledonia,NCL,2020-11-30,-83.8
New Caledonia,NCL,2020-12-31,-89.2
New Zealand,NZL,2020-01-05,-17.6
New Zealand,NZL,2020-01-12,-63.8
New Zealand,NZL,2020-01-19,-36.4
New Zealand,NZL,2020-01-26,-51
New Zealand,NZL,2020-02-02,-48.2
New Zealand,NZL,2020-02-09,-66.4
New Zealand,NZL,2020-02-16,-40.6
New Zealand,NZL,2020-02-23,-26.6
New Zealand,NZL,2020-03-01,-47.2
New Zealand,NZL,2020-03-08,-53
New Zealand,NZL,2020-03-15,-79.2
New Zealand,NZL,2020-03-22,-81.8
New Zealand,NZL,2020-03-29,-101.8
New Zealand,NZL,2020-04-05,-104.2
New Zealand,NZL,2020-04-12,-77.4
New Zealand,NZL,2020-04-19,-68.6
New Zealand,NZL,2020-04-26,-81.4
New Zealand,NZL,2020-05-03,-170.6
New Zealand,NZL,2020-05-10,-212.4
New Zealand,NZL,2020-05-17,-247
New Zealand,NZL,2020-05-24,-314.6
New Zealand,NZL,2020-05-31,-412
New Zealand,NZL,2020-06-07,-497.8
New Zealand,NZL,2020-06-14,-560.6
New Zealand,NZL,2020-06-21,-638.6
New Zealand,NZL,2020-06-28,-732.8
New Zealand,NZL,2020-07-05,-836
New Zealand,NZL,2020-07-12,-963
New Zealand,NZL,2020-07-19,-1029.2
New Zealand,NZL,2020-07-26,-1114.8
New Zealand,NZL,2020-08-02,-1210.4
New Zealand,NZL,2020-08-09,-1342.6
New Zealand,NZL,2020-08-16,-1464.6
New Zealand,NZL,2020-08-23,-1535.2
New Zealand,NZL,2020-08-30,-1661
New Zealand,NZL,2020-09-06,-1733.4
New Zealand,NZL,2020-09-13,-1831.8
New Zealand,NZL,2020-09-20,-1938.6
New Zealand,NZL,2020-09-27,-2013.8
New Zealand,NZL,2020-10-04,-2045
New Zealand,NZL,2020-10-11,-2131.8
New Zealand,NZL,2020-10-18,-2170
New Zealand,NZL,2020-10-25,-2134.6
New Zealand,NZL,2020-11-01,-2208.8
New Zealand,NZL,2020-11-08,-2228.2
New Zealand,NZL,2020-11-15,-2269.2
New Zealand,NZL,2020-11-22,-2306.8
New Zealand,NZL,2020-11-29,-2285.4
New Zealand,NZL,2020-12-06,-2257.6
New Zealand,NZL,2020-12-13,-2258.4
New Zealand,NZL,2020-12-20,-2210
New Zealand,NZL,2020-12-27,-2209.8
New Zealand,NZL,2021-01-03,-2160.6
New Zealand,NZL,2021-01-10,-2114.3
New Zealand,NZL,2021-01-17,-2122.6
New Zealand,NZL,2021-01-24,-2089.3
New Zealand,NZL,2021-01-31,-2123
New Zealand,NZL,2021-02-07,-2106.3
New Zealand,NZL,2021-02-14,-2078.6
New Zealand,NZL,2021-02-21,-2093.9
New Zealand,NZL,2021-02-28,-2112
New Zealand,NZL,2021-03-07,-2100.7
New Zealand,NZL,2021-03-14,-2112.6
New Zealand,NZL,2021-03-21,-2122.9
New Zealand,NZL,2021-03-28,-2119.6
New Zealand,NZL,2021-04-04,-2086.7
New Zealand,NZL,2021-04-11,-2098.2
New Zealand,NZL,2021-04-18,-2106.5
New Zealand,NZL,2021-04-25,-2136.8
New Zealand,NZL,2021-05-02,-2107.7
New Zealand,NZL,2021-05-09,-2115
New Zealand,NZL,2021-05-16,-2160.9
New Zealand,NZL,2021-05-23,-2145.6
New Zealand,NZL,2021-05-30,-2176.3
New Zealand,NZL,2021-06-06,-2205.8
New Zealand,NZL,2021-06-13,-2244.7
New Zealand,NZL,2021-06-20,-2225.6
New Zealand,NZL,2021-06-27,-2295.7
New Zealand,NZL,2021-07-04,-2365
New Zealand,NZL,2021-07-11,-2355.3
New Zealand,NZL,2021-07-18,-2349.4
New Zealand,NZL,2021-07-25,-2369.7
New Zealand,NZL,2021-08-01,-2395.4
New Zealand,NZL,2021-08-08,-2401.1
New Zealand,NZL,2021-08-15,-2403.4
New Zealand,NZL,2021-08-22,-2403.5
New Zealand,NZL,2021-08-29,-2437.2
New Zealand,NZL,2021-09-05,-2443.1
New Zealand,NZL,2021-09-12,-2446.6
New Zealand,NZL,2021-09-19,-2538.1
New Zealand,NZL,2021-09-26,-2609
New Zealand,NZL,2021-10-03,-2662.3
New Zealand,NZL,2021-10-10,-2714.6
New Zealand,NZL,2021-10-17,-2774.5
New Zealand,NZL,2021-10-24,-2764.8
New Zealand,NZL,2021-10-31,-2793.5
New Zealand,NZL,2021-11-07,-2817.8
New Zealand,NZL,2021-11-14,-2820.3
New Zealand,NZL,2021-11-21,-2794.4
New Zealand,NZL,2021-11-28,-2823.1
New Zealand,NZL,2021-12-05,-2833.8
New Zealand,NZL,2021-12-12,-2800.1
New Zealand,NZL,2021-12-19,-2848
New Zealand,NZL,2021-12-26,-2780.7
New Zealand,NZL,2022-01-02,-2798.6
New Zealand,NZL,2022-01-09,-2756.4
New Zealand,NZL,2022-01-16,-2804.8
New Zealand,NZL,2022-01-23,-2815.6
New Zealand,NZL,2022-01-30,-2822.4
New Zealand,NZL,2022-02-06,-2805.8
New Zealand,NZL,2022-02-13,-2787.2
Nicaragua,NIC,2020-01-31,-78
Nicaragua,NIC,2020-02-29,-134.4
Nicaragua,NIC,2020-03-31,560
Nicaragua,NIC,2020-04-30,1733.6
Nicaragua,NIC,2020-05-31,3001
Nicaragua,NIC,2020-06-30,4143
Nicaragua,NIC,2020-07-31,5475.8
Nicaragua,NIC,2020-08-31,6819.4
North Macedonia,MKD,2020-01-31,-269
North Macedonia,MKD,2020-02-29,-365.6
North Macedonia,MKD,2020-03-31,-474.8
North Macedonia,MKD,2020-04-30,-319.2
North Macedonia,MKD,2020-05-31,-279.2
North Macedonia,MKD,2020-06-30,162.2
North Macedonia,MKD,2020-07-31,486
North Macedonia,MKD,2020-08-31,787.2
North Macedonia,MKD,2020-09-30,1085.4
North Macedonia,MKD,2020-10-31,1695.4
North Macedonia,MKD,2020-11-30,3914.6
North Macedonia,MKD,2020-12-31,5377.8
North Macedonia,MKD,2021-01-31,5490.4
North Macedonia,MKD,2021-02-28,5880.4
North Macedonia,MKD,2021-03-31,6746.8
North Macedonia,MKD,2021-04-30,8309
North Macedonia,MKD,2021-05-31,9151.6
North Macedonia,MKD,2021-06-30,9552.6
North Macedonia,MKD,2021-07-31,9866
North Macedonia,MKD,2021-08-31,10531.8
North Macedonia,MKD,2021-09-30,12190.6
North Macedonia,MKD,2021-10-31,12708.2
North Macedonia,MKD,2021-11-30,13490
Norway,NOR,2020-01-05,-61.4
Norway,NOR,2020-01-12,-26
Norway,NOR,2020-01-19,-95.2
Norway,NOR,2020-01-26,-117
Norway,NOR,2020-02-02,-196.2
Norway,NOR,2020-02-09,-263.2
Norway,NOR,2020-02-16,-282.8
Norway,NOR,2020-02-23,-336.4
Norway,NOR,2020-03-01,-376.8
Norway,NOR,2020-03-08,-445.2
Norway,NOR,2020-03-15,-446.4
Norway,NOR,2020-03-22,-453.4
Norway,NOR,2020-03-29,-379.6
Norway,NOR,2020-04-05,-347
Norway,NOR,2020-04-12,-291.6
Norway,NOR,2020-04-19,-240.4
Norway,NOR,2020-04-26,-242.4
Norway,NOR,2020-05-03,-234
Norway,NOR,2020-05-10,-228.4
Norway,NOR,2020-05-17,-267
Norway,NOR,2020-05-24,-258.2
Norway,NOR,2020-05-31,-308.8
Norway,NOR,2020-06-07,-345
Norway,NOR,2020-06-14,-336.6
Norway,NOR,2020-06-21,-320.6
Norway,NOR,2020-06-28,-369.8
Norway,NOR,2020-07-05,-420.4
Norway,NOR,2020-07-12,-469.4
Norway,NOR,2020-07-19,-437.6
Norway,NOR,2020-07-26,-430
Norway,NOR,2020-08-02,-376.4
Norway,NOR,2020-08-09,-355.6
Norway,NOR,2020-08-16,-329.8
Norway,NOR,2020-08-23,-301
Norway,NOR,2020-08-30,-334.4
Norway,NOR,2020-09-06,-347.2
Norway,NOR,2020-09-13,-269.6
Norway,NOR,2020-09-20,-216.2
Norway,NOR,2020-09-27,-210.6
Norway,NOR,2020-10-04,-156.8
Norway,NOR,2020-10-11,-162.2
Norway,NOR,2020-10-18,-197.4
Norway,NOR,2020-10-25,-161.4
Norway,NOR,2020-11-01,-122.8
Norway,NOR,2020-11-08,-110.6
Norway,NOR,2020-11-15,-113
Norway,NOR,2020-11-22,-91
Norway,NOR,2020-11-29,-109.6
Norway,NOR,2020-12-06,-145.8
Norway,NOR,2020-12-13,-128.2
Norway,NOR,2020-12-20,-140
Norway,NOR,2020-12-27,-185.2
Norway,NOR,2021-01-03,-221.4
Norway,NOR,2021-01-10,-314.5
Norway,NOR,2021-01-17,-361.8
Norway,NOR,2021-01-24,-407.7
Norway,NOR,2021-01-31,-439.2
Norway,NOR,2021-02-07,-540.1
Norway,NOR,2021-02-14,-585.8
Norway,NOR,2021-02-21,-693.1
Norway,NOR,2021-02-28,-803.4
Norway,NOR,2021-03-07,-975.5
Norway,NOR,2021-03-14,-1049.6
Norway,NOR,2021-03-21,-1083.5
Norway,NOR,2021-03-28,-1127.2
Norway,NOR,2021-04-04,-1190.1
Norway,NOR,2021-04-11,-1210.2
Norway,NOR,2021-04-18,-1244.5
Norway,NOR,2021-04-25,-1257
Norway,NOR,2021-05-02,-1257.7
Norway,NOR,2021-05-09,-1303
Norway,NOR,2021-05-16,-1333.1
Norway,NOR,2021-05-23,-1317.4
Norway,NOR,2021-05-30,-1317.3
Norway,NOR,2021-06-06,-1304.6
Norway,NOR,2021-06-13,-1289.5
Norway,NOR,2021-06-20,-1322.8
Norway,NOR,2021-06-27,-1347.5
Norway,NOR,2021-07-04,-1360.4
Norway,NOR,2021-07-11,-1336.7
Norway,NOR,2021-07-18,-1337.4
Norway,NOR,2021-07-25,-1301.3
Norway,NOR,2021-08-01,-1278.4
Norway,NOR,2021-08-08,-1198.5
Norway,NOR,2021-08-15,-1135.4
Norway,NOR,2021-08-22,-1055.3
Norway,NOR,2021-08-29,-986.2
Norway,NOR,2021-09-05,-927.3
Norway,NOR,2021-09-12,-863.8
Norway,NOR,2021-09-19,-748.9
Norway,NOR,2021-09-26,-648.2
Norway,NOR,2021-10-03,-579.3
Norway,NOR,2021-10-10,-502.2
Norway,NOR,2021-10-17,-448.3
Norway,NOR,2021-10-24,-353.2
Norway,NOR,2021-10-31,-221.9
Norway,NOR,2021-11-07,-59
Norway,NOR,2021-11-14,126.5
Norway,NOR,2021-11-21,260.4
Norway,NOR,2021-11-28,429.7
Norway,NOR,2021-12-05,604.4
Norway,NOR,2021-12-12,820.5
Norway,NOR,2021-12-19,973.4
Norway,NOR,2021-12-26,1099.9
Norway,NOR,2022-01-02,1149
Norway,NOR,2022-01-09,1180.2
Norway,NOR,2022-01-16,1164.2
Norway,NOR,2022-01-23,1069.6
Norway,NOR,2022-01-30,988.4
Norway,NOR,2022-02-06,994.8
Norway,NOR,2022-02-13,966.4
Oman,OMN,2020-01-31,-47.2
Oman,OMN,2020-02-29,-97.6
Oman,OMN,2020-03-31,-102.4
Oman,OMN,2020-04-30,-154.4
Oman,OMN,2020-05-31,-146.8
Oman,OMN,2020-06-30,-17.2
Oman,OMN,2020-07-31,229
Oman,OMN,2020-08-31,466.6
Oman,OMN,2020-09-30,796
Oman,OMN,2020-10-31,1103.2
Oman,OMN,2020-11-30,1241.4
Oman,OMN,2020-12-31,1279.2
Oman,OMN,2021-01-31,1231.1
Oman,OMN,2021-02-28,1203.8
Oman,OMN,2021-03-31,1239.1
Oman,OMN,2021-04-30,1576.2
Oman,OMN,2021-05-31,2029.9
Oman,OMN,2021-06-30,3010.6
Oman,OMN,2021-07-31,4034.9
Oman,OMN,2021-08-31,4269.6
Oman,OMN,2021-09-30,4215.1
Oman,OMN,2021-10-31,4214.4
Oman,OMN,2021-11-30,4205.7
Oman,OMN,2021-12-31,4205.6
Oman,OMN,2022-01-31,4248.6
Palestine,PSE,2020-01-31,-18.8
Palestine,PSE,2020-02-29,24.4
Palestine,PSE,2020-03-31,-26.4
Palestine,PSE,2020-04-30,-181.7
Palestine,PSE,2020-05-31,-207.5
Palestine,PSE,2020-06-30,-284.3
Palestine,PSE,2020-07-31,-208.1
Palestine,PSE,2020-08-31,-179.9
Palestine,PSE,2020-09-30,40.3
Palestine,PSE,2020-10-31,204.5
Palestine,PSE,2020-11-30,494.2
Palestine,PSE,2020-12-31,1197.4
Panama,PAN,2020-01-31,238.8
Panama,PAN,2020-02-29,191.4
Panama,PAN,2020-03-31,-228.8
Panama,PAN,2020-04-30,-1851.4
Panama,PAN,2020-05-31,-1054
Panama,PAN,2020-06-30,-502.8
Panama,PAN,2020-07-31,425.4
Panama,PAN,2020-08-31,1325.6
Panama,PAN,2020-09-30,1953.4
Panama,PAN,2020-10-31,2283.8
Panama,PAN,2020-11-30,2662.4
Panama,PAN,2020-12-31,3015.6
Panama,PAN,2021-01-31,4326.5
Panama,PAN,2021-02-28,5733.2
Panama,PAN,2021-03-31,6420.1
Panama,PAN,2021-04-30,6557.6
Panama,PAN,2021-05-31,6624.1
Panama,PAN,2021-06-30,6801.4
Panama,PAN,2021-07-31,7012.7
Panama,PAN,2021-08-31,7344
Panama,PAN,2021-09-30,7525.9
Panama,PAN,2021-10-31,7503.4
Paraguay,PRY,2020-01-31,59.9
Paraguay,PRY,2020-02-29,418.8
Paraguay,PRY,2020-03-31,710.7
Paraguay,PRY,2020-04-30,618.8
Paraguay,PRY,2020-05-31,340.9
Paraguay,PRY,2020-06-30,-72.6
Paraguay,PRY,2020-07-31,-347.7
Paraguay,PRY,2020-08-31,42.7999999999999
Paraguay,PRY,2020-09-30,645.7
Paraguay,PRY,2020-10-31,1325.6
Paraguay,PRY,2020-11-30,1870.9
Paraguay,PRY,2020-12-31,2660.4
Paraguay,PRY,2021-01-31,3054.7
Paraguay,PRY,2021-02-28,3750
Paraguay,PRY,2021-03-31,5632.3
Paraguay,PRY,2021-04-30,9180.8
Paraguay,PRY,2021-05-31,13566.3
Paraguay,PRY,2021-06-30,17286.2
Paraguay,PRY,2021-07-31,18964.5
Paraguay,PRY,2021-08-31,19417.4
Paraguay,PRY,2021-09-30,19334.7
Paraguay,PRY,2021-10-31,19278
Paraguay,PRY,2021-11-30,19197.7
Paraguay,PRY,2021-12-31,19193.6
Paraguay,PRY,2022-01-31,20375.2
Peru,PER,2020-01-05,303.1
Peru,PER,2020-01-12,685.2
Peru,PER,2020-01-19,957
Peru,PER,2020-01-26,1279.8
Peru,PER,2020-02-02,1379.9
Peru,PER,2020-02-09,1668.3
Peru,PER,2020-02-16,1959.7
